"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Approve","Reject"
"3P6ENY9P8OCZKH28LBZ2896PH82HIB","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","35LDD5557QKF5AR13D5S2EPO4LIKM1","A290OV59Q76QC8","Submitted","Mon Apr 10 08:07:57 PDT 2023","Mon Apr 10 08:08:59 PDT 2023","Mon May 08 08:08:59 PDT 2023","","","","62","100% (1/1)","100% (1/1)","100% (1/1)","keep the wolf from the door","to have sufficient money to prevent starvation or hunger","They did what they could to keep the wolf from the door and prevent him from entering their home","1","know the ropes","to know all the ways and means to get something done","He knows the ropes to the ship, having worked there for years","1","a wet blanket","a person who spoils other people's fun.","He's a wet blanket, literally drenching the atmosphere with water","1","in the buff","naked","He was in the buff painting his house yesterday","1","will never fly","there's no chance that something will work; to be unsuccessful","His plan will never fly as it's too ambitious","0","1","1","1","0","0"
"3P6ENY9P8OCZKH28LBZ2896PH82HIB","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3YZ8UPK3V92GZKKMK2FG55TACYCCU8","A2TBXASXZIRNNW","Submitted","Mon Apr 10 08:06:15 PDT 2023","Mon Apr 10 08:09:46 PDT 2023","Mon May 08 08:09:46 PDT 2023","","","","211","100% (1/1)","100% (1/1)","100% (1/1)","keep the wolf from the door","to have sufficient money to prevent starvation or hunger","They did what they could to keep the wolf from the door and prevent him from entering their home","1","know the ropes","to know all the ways and means to get something done","He knows the ropes to the ship, having worked there for years","1","a wet blanket","a person who spoils other people's fun.","He's a wet blanket, literally drenching the atmosphere with water","1","in the buff","naked","He was in the buff painting his house yesterday","1","will never fly","there's no chance that something will work; to be unsuccessful","His plan will never fly as it's too ambitious","0","1","0","1","1","0"
"3P6ENY9P8OCZKH28LBZ2896PH82HIB","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3X87C8JFVMR4E8210FLBA903VGSSQD","APRZ7BR8C0ZMQ","Submitted","Mon Apr 10 08:10:21 PDT 2023","Mon Apr 10 08:11:23 PDT 2023","Mon May 08 08:11:23 PDT 2023","","","","62","100% (1/1)","100% (1/1)","100% (1/1)","keep the wolf from the door","to have sufficient money to prevent starvation or hunger","They did what they could to keep the wolf from the door and prevent him from entering their home","1","know the ropes","to know all the ways and means to get something done","He knows the ropes to the ship, having worked there for years","1","a wet blanket","a person who spoils other people's fun.","He's a wet blanket, literally drenching the atmosphere with water","1","in the buff","naked","He was in the buff painting his house yesterday","1","will never fly","there's no chance that something will work; to be unsuccessful","His plan will never fly as it's too ambitious","0","1","0","1","2","0"
"3E9ZFLPWPD8W672NQFHOBVUJ5YKXIJ","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3W2LOLRXLRV62Q4T8L19ODJYA8IKRQ","A1HKYY6XI2OHO1","Submitted","Mon Apr 10 08:19:35 PDT 2023","Mon Apr 10 08:22:09 PDT 2023","Mon May 08 08:22:09 PDT 2023","","","","154","100% (1/1)","100% (1/1)","100% (1/1)","keep an eye on","keep a watch on something or someone closely","He keeps an eye on her to make sure he can see her from across the room","1","come clean","to make a disclosure","He finally came clean"" ","2","not getting anywhere","to make no progress at all; not improving or advancing a particular situation","I'm not getting anywhere","2","a nine days wonder","a cause of great excitement or interest for a short time but then quickly forgotten","This debate was a nine days wonder","2","scratch the surface","to deal with only a small part of a problem","He only scratched the surface of the wall to clean off the paint","1","1","0","2","0","1"
"3E9ZFLPWPD8W672NQFHOBVUJ5YKXIJ","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3JC6VJ2SARZBLQX9ZNBHRYB6DEX5AG","A2LMQ4497NMK3S","Submitted","Mon Apr 10 08:00:36 PDT 2023","Mon Apr 10 08:02:50 PDT 2023","Mon May 08 08:02:50 PDT 2023","","","","134","100% (1/1)","100% (1/1)","100% (1/1)","keep an eye on","keep a watch on something or someone closely","He keeps an eye on her to make sure he can see her from across the room","1","come clean","to make a disclosure","He finally came clean"" ","2","not getting anywhere","to make no progress at all; not improving or advancing a particular situation","I'm not getting anywhere","2","a nine days wonder","a cause of great excitement or interest for a short time but then quickly forgotten","This debate was a nine days wonder","2","scratch the surface","to deal with only a small part of a problem","He only scratched the surface of the wall to clean off the paint","1","0","0","2","0","1"
"3E9ZFLPWPD8W672NQFHOBVUJ5YKXIJ","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3Y54SXRO111XL1MX6OA6UFTE0KCTU8","APRZ7BR8C0ZMQ","Submitted","Mon Apr 10 08:12:33 PDT 2023","Mon Apr 10 08:19:35 PDT 2023","Mon May 08 08:19:35 PDT 2023","","","","422","100% (1/1)","100% (1/1)","100% (1/1)","keep an eye on","keep a watch on something or someone closely","He keeps an eye on her to make sure he can see her from across the room","1","come clean","to make a disclosure","He finally came clean"" ","2","not getting anywhere","to make no progress at all; not improving or advancing a particular situation","I'm not getting anywhere","2","a nine days wonder","a cause of great excitement or interest for a short time but then quickly forgotten","This debate was a nine days wonder","2","scratch the surface","to deal with only a small part of a problem","He only scratched the surface of the wall to clean off the paint","1","0","2","2","0","1"
"3566S7OX6SZRRM0Y0VSKPX09M3V717","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3AUQQEL7UL9WI7E6DCW16QTSHGOV0N","A2H1QUGX0SOUMH","Submitted","Mon Apr 10 08:09:16 PDT 2023","Mon Apr 10 08:10:19 PDT 2023","Mon May 08 08:10:19 PDT 2023","","","","63","100% (1/1)","100% (1/1)","100% (1/1)","high roller","a wealthy person or company who spends their money in a risky way, often by making risky investments that can offer large rewards","She's a high roller"" ","2","put his heart into","to be very enthusiastic and invest a lot of energy and hard work in something","He put his heart into it","2","on top of the world","in a good mood as everything is going well for you","She's on top of the world since she climbed to the peak of the mountain","1","have a big mouth","one who gossips more or says things that are meant to be kept secret","I have a big mouth","2","add fuel to the flames","an action, whether verbal or physical that makes a bad situation even worse","He added fuel to the flames by placing some fuel on the burning log","1","0","0","2","2","1"
"3566S7OX6SZRRM0Y0VSKPX09M3V717","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","31LVTDXBLNQHMWMBTLDA3DWDZ8LRLY","A2TBXASXZIRNNW","Submitted","Mon Apr 10 08:02:23 PDT 2023","Mon Apr 10 08:06:01 PDT 2023","Mon May 08 08:06:01 PDT 2023","","","","218","100% (1/1)","100% (1/1)","100% (1/1)","high roller","a wealthy person or company who spends their money in a risky way, often by making risky investments that can offer large rewards","She's a high roller"" ","2","put his heart into","to be very enthusiastic and invest a lot of energy and hard work in something","He put his heart into it","2","on top of the world","in a good mood as everything is going well for you","She's on top of the world since she climbed to the peak of the mountain","1","have a big mouth","one who gossips more or says things that are meant to be kept secret","I have a big mouth","2","add fuel to the flames","an action, whether verbal or physical that makes a bad situation even worse","He added fuel to the flames by placing some fuel on the burning log","1","2","2","1","2","1"
"3566S7OX6SZRRM0Y0VSKPX09M3V717","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","31JLPPHS2AAX9F46VNS6DWXROZB3OO","AKQAI78JTXXC9","Submitted","Mon Apr 10 08:02:55 PDT 2023","Mon Apr 10 08:05:17 PDT 2023","Mon May 08 08:05:17 PDT 2023","","","","142","100% (1/1)","100% (1/1)","100% (1/1)","high roller","a wealthy person or company who spends their money in a risky way, often by making risky investments that can offer large rewards","She's a high roller"" ","2","put his heart into","to be very enthusiastic and invest a lot of energy and hard work in something","He put his heart into it","2","on top of the world","in a good mood as everything is going well for you","She's on top of the world since she climbed to the peak of the mountain","1","have a big mouth","one who gossips more or says things that are meant to be kept secret","I have a big mouth","2","add fuel to the flames","an action, whether verbal or physical that makes a bad situation even worse","He added fuel to the flames by placing some fuel on the burning log","1","2","2","2","2","1"
"30UZJB2PPWS8EL0UZ6R6F61ATHE53I","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3TGOYF991D2CLE1M6T0GZBFGJYJUU0","A1QUQ0TV9KVD4C","Submitted","Mon Apr 10 08:08:56 PDT 2023","Mon Apr 10 08:16:28 PDT 2023","Mon May 08 08:16:28 PDT 2023","","","","452","100% (1/1)","100% (1/1)","100% (1/1)","up to the neck","when people are very involved in something, especially when it's something wrong","They were up to the neck in work recently and were too busy to take a break","0","end of the day","to look at all the possibilities and then to make a final decision","At the end of the day","2","bone to pick","having a complaint that needs to be discussed.","I have a bone to pick","2","the brains behind","used to refer to the person who originally invented a particular scheme, plan or idea","He is the brains behind the operation, manipulating the system","1","fall flat","fails to amuse people, or fails to have the effect that was intended","His joke fell flat and no one laughed","0","0","2","2","0","0"
"30UZJB2PPWS8EL0UZ6R6F61ATHE53I","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3COPXFW7XRSLQDOEVTXKJIJJ9QTKPX","A2A6FH0F7LD9ND","Submitted","Mon Apr 10 08:08:04 PDT 2023","Mon Apr 10 08:15:03 PDT 2023","Mon May 08 08:15:03 PDT 2023","","","","419","100% (1/1)","100% (1/1)","100% (1/1)","up to the neck","when people are very involved in something, especially when it's something wrong","They were up to the neck in work recently and were too busy to take a break","0","end of the day","to look at all the possibilities and then to make a final decision","At the end of the day","2","bone to pick","having a complaint that needs to be discussed.","I have a bone to pick","2","the brains behind","used to refer to the person who originally invented a particular scheme, plan or idea","He is the brains behind the operation, manipulating the system","1","fall flat","fails to amuse people, or fails to have the effect that was intended","His joke fell flat and no one laughed","0","0","2","2","1","0"
"30UZJB2PPWS8EL0UZ6R6F61ATHE53I","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3YMU66OBI3OOBAU7MP40CHPZGI2HGM","A2LMQ4497NMK3S","Submitted","Mon Apr 10 08:04:33 PDT 2023","Mon Apr 10 08:08:29 PDT 2023","Mon May 08 08:08:29 PDT 2023","","","","236","100% (1/1)","100% (1/1)","100% (1/1)","up to the neck","when people are very involved in something, especially when it's something wrong","They were up to the neck in work recently and were too busy to take a break","0","end of the day","to look at all the possibilities and then to make a final decision","At the end of the day","2","bone to pick","having a complaint that needs to be discussed.","I have a bone to pick","2","the brains behind","used to refer to the person who originally invented a particular scheme, plan or idea","He is the brains behind the operation, manipulating the system","1","fall flat","fails to amuse people, or fails to have the effect that was intended","His joke fell flat and no one laughed","0","1","3","0","0","0"
"3EN4YVUOVR8S1IMT8X2ONW9JID9XJV","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","39LNWE0K4AC7CN6MCCB2G8R5P3WIUG","A1LI3JQS2VBOXC","Submitted","Mon Apr 10 08:08:19 PDT 2023","Mon Apr 10 08:11:46 PDT 2023","Mon May 08 08:11:46 PDT 2023","","","","207","100% (1/1)","100% (1/1)","100% (1/1)","got in his hair","to annoy someone so much that they cannot get on with what they are doing","My project got in his hair as he was getting overwhelmed by it","0","in the bag","have something as good as secured or certain","This deal is in the bag as they signed the contract yesterday","1","burst at the seams","to be filled up to the brim","The room was bursting at the seams with people eager to learn the new skill","0","cold turkey","in a unexpected and sudden way","She went cold turkey","2","Young Turk","a young person who has many new ideas and wants a reform","He's a Young Turk as his family is from Turkey","1","0","0","0","0","1"
"3EN4YVUOVR8S1IMT8X2ONW9JID9XJV","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","36ZN444YT7ECZIMPGQZTH2ZG7H7IO2","A290OV59Q76QC8","Submitted","Mon Apr 10 08:00:55 PDT 2023","Mon Apr 10 08:05:18 PDT 2023","Mon May 08 08:05:18 PDT 2023","","","","263","100% (1/1)","100% (1/1)","100% (1/1)","got in his hair","to annoy someone so much that they cannot get on with what they are doing","My project got in his hair as he was getting overwhelmed by it","0","in the bag","have something as good as secured or certain","This deal is in the bag as they signed the contract yesterday","1","burst at the seams","to be filled up to the brim","The room was bursting at the seams with people eager to learn the new skill","0","cold turkey","in a unexpected and sudden way","She went cold turkey","2","Young Turk","a young person who has many new ideas and wants a reform","He's a Young Turk as his family is from Turkey","1","0","0","0","0","1"
"3EN4YVUOVR8S1IMT8X2ONW9JID9XJV","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","34Q075JO1DTGWVY86YCCZ2MCSCH013","A38DXFI1TZA295","Submitted","Mon Apr 10 08:01:03 PDT 2023","Mon Apr 10 08:10:09 PDT 2023","Mon May 08 08:10:09 PDT 2023","","","","546","100% (1/1)","100% (1/1)","100% (1/1)","got in his hair","to annoy someone so much that they cannot get on with what they are doing","My project got in his hair as he was getting overwhelmed by it","0","in the bag","have something as good as secured or certain","This deal is in the bag as they signed the contract yesterday","1","burst at the seams","to be filled up to the brim","The room was bursting at the seams with people eager to learn the new skill","0","cold turkey","in a unexpected and sudden way","She went cold turkey","2","Young Turk","a young person who has many new ideas and wants a reform","He's a Young Turk as his family is from Turkey","1","2","0","0","0","1"
"3H781YYV78YD9LRHPMQ01DBL09QET9","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","35GCEFQ6IL498JIDXW3NTU4V83EZ3M","A290OV59Q76QC8","Submitted","Mon Apr 10 08:11:45 PDT 2023","Mon Apr 10 08:19:12 PDT 2023","Mon May 08 08:19:12 PDT 2023","","","","447","100% (1/1)","100% (1/1)","100% (1/1)","field day","have a great time doing something enjoyable","She had a field day checking her bank account balance","0","jam on your face","people who appear to be caught, embarrassed or found guilty","John had jam on his face when we saw him in the party","0","snake in the shoes","to be in a state of fear","There was a snake in the shoes metaphorically speaking, implying that disaster was about to happen","0","bag and baggage","(with) all one's belongings.","She packed her bag and baggage","2","the devil is beating his wife","raining whereas the sun is shining.","The devil is beating his wife.","2","0","2","0","2","2"
"3H781YYV78YD9LRHPMQ01DBL09QET9","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3MX2NQ3YCPANH352AX3VB6M4EZ85XM","A2LMQ4497NMK3S","Submitted","Mon Apr 10 08:20:29 PDT 2023","Mon Apr 10 08:22:36 PDT 2023","Mon May 08 08:22:36 PDT 2023","","","","127","100% (1/1)","100% (1/1)","100% (1/1)","field day","have a great time doing something enjoyable","She had a field day checking her bank account balance","0","jam on your face","people who appear to be caught, embarrassed or found guilty","John had jam on his face when we saw him in the party","0","snake in the shoes","to be in a state of fear","There was a snake in the shoes metaphorically speaking, implying that disaster was about to happen","0","bag and baggage","(with) all one's belongings.","She packed her bag and baggage","2","the devil is beating his wife","raining whereas the sun is shining.","The devil is beating his wife.","2","0","2","0","0","0"
"3H781YYV78YD9LRHPMQ01DBL09QET9","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3LO69W1SUJTQX6DXDAJY49I6XZBLGX","APRZ7BR8C0ZMQ","Submitted","Mon Apr 10 08:09:23 PDT 2023","Mon Apr 10 08:10:21 PDT 2023","Mon May 08 08:10:21 PDT 2023","","","","58","100% (1/1)","100% (1/1)","100% (1/1)","field day","have a great time doing something enjoyable","She had a field day checking her bank account balance","0","jam on your face","people who appear to be caught, embarrassed or found guilty","John had jam on his face when we saw him in the party","0","snake in the shoes","to be in a state of fear","There was a snake in the shoes metaphorically speaking, implying that disaster was about to happen","0","bag and baggage","(with) all one's belongings.","She packed her bag and baggage","2","the devil is beating his wife","raining whereas the sun is shining.","The devil is beating his wife.","2","0","2","0","1","2"
"3PKJ68EHE2CVFSME3TK2KALPUNRHJN","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","38SKSKU7RHD4TXJS3YJ1PLVMCC3ILM","A1AXQM54WTRGA5","Submitted","Mon Apr 10 08:08:04 PDT 2023","Mon Apr 10 08:12:12 PDT 2023","Mon May 08 08:12:12 PDT 2023","","","","248","100% (1/1)","100% (1/1)","100% (1/1)","bite the dust","to fall to the ground","The team bit the dust when they marched over it","1","hornets' nest","a violent situation or one with a lot of dispute","He stirred the hornets' nest when he disturbed the hive of buzzing insects","1","line in the sand","a boundary beyond which one cannot proceed without consequences","He drew a line in the sand when it came to the issue of whether to stay with his current job","0","cat among the pigeons","do or say something that causes trouble and make a lot of people angry or worried","He caused a cat among the pigeons","2","a damp squib","an event which people think will be exciting but which is disappointing when it happens.","The event was a damp squib as it failed to live up to expectations","0","1","1","0","0","2"
"3PKJ68EHE2CVFSME3TK2KALPUNRHJN","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","3R3YRB5GRVJS65NO0OJPZA3MCVRAU4","A38DXFI1TZA295","Submitted","Mon Apr 10 08:08:10 PDT 2023","Mon Apr 10 08:15:17 PDT 2023","Mon May 08 08:15:17 PDT 2023","","","","427","100% (1/1)","100% (1/1)","100% (1/1)","bite the dust","to fall to the ground","The team bit the dust when they marched over it","1","hornets' nest","a violent situation or one with a lot of dispute","He stirred the hornets' nest when he disturbed the hive of buzzing insects","1","line in the sand","a boundary beyond which one cannot proceed without consequences","He drew a line in the sand when it came to the issue of whether to stay with his current job","0","cat among the pigeons","do or say something that causes trouble and make a lot of people angry or worried","He caused a cat among the pigeons","2","a damp squib","an event which people think will be exciting but which is disappointing when it happens.","The event was a damp squib as it failed to live up to expectations","0","3","1","0","2","0"
"3PKJ68EHE2CVFSME3TK2KALPUNRHJN","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:19 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:19 PDT 2023","","","392CY0QWGH78VPC7X6KK34TBQQ94IG","APRZ7BR8C0ZMQ","Submitted","Mon Apr 10 08:12:48 PDT 2023","Mon Apr 10 08:21:38 PDT 2023","Mon May 08 08:21:38 PDT 2023","","","","530","100% (1/1)","100% (1/1)","100% (1/1)","bite the dust","to fall to the ground","The team bit the dust when they marched over it","1","hornets' nest","a violent situation or one with a lot of dispute","He stirred the hornets' nest when he disturbed the hive of buzzing insects","1","line in the sand","a boundary beyond which one cannot proceed without consequences","He drew a line in the sand when it came to the issue of whether to stay with his current job","0","cat among the pigeons","do or say something that causes trouble and make a lot of people angry or worried","He caused a cat among the pigeons","2","a damp squib","an event which people think will be exciting but which is disappointing when it happens.","The event was a damp squib as it failed to live up to expectations","0","1","1","0","2","0"
