"Instructions: In this dataset, we consider subsentences with idioms (e.g., ""They got our feet wet"") that are ambiguous between literal and figurative interpretations. We are asking you to translate two sentences containing the subsentence, one that is literal and one that is figurative. The translation of the figurative sentence should translate the meaning of the idiom, rather than translating it literally. For instance, you would say ""They got familiar with"" in your target language. If there is an equivalent idiom in the target language (same meaning AND same surface form), you can use it and select the top checkbox for Equivalent Idiom (ignore the second one, we cannot systematically delete it). If there is a corresponding idiom with a different surface form, you may use it for the figurative translation, and you do not need to indicate anything extra. If the original source sentence has serious fluency/coherence issues and/or there is no natural translation, you may select the Nonsensical checkbox and skip the translation.
bitter medicine,something difficult to accept,fig,The harsh criticism was [[a dose of bitter medicine]] that helped him improve,,,TRUE,FALSE,FALSE
,,lit,The doctor prescribed [[a dose of bitter medicine]] to treat his illness,,,TRUE,FALSE,FALSE
bitter pill,something unpleasant to be endured,fig,He had [[to swallow a bitter pill]] when he realized he couldn't afford his dream car,,,TRUE,FALSE,FALSE
,,lit,The medicine was so awful that she had [[to swallow a bitter pill]],,,TRUE,FALSE,FALSE
black and blue,"hurt, either bodily, emotionally or psychologically",fig,"After the harsh criticism, his ego [[was bruised black and blue]]",,,TRUE,FALSE,FALSE
,,lit,He fell off his bike and [[was bruised black and blue]] all over his body,,,TRUE,FALSE,FALSE
black book,a book containing a list of secret contacts,fig,"After betraying his trust, she [[was found in the black book]] of his memories",,,TRUE,FALSE,FALSE
,,lit,The old photograph [[was found in the black book]] on the dusty shelf,,,TRUE,FALSE,FALSE
black hole,a place in which things are lost never to be seen again,fig,"The inefficient department created [[a black hole in the system]], draining resources",,,TRUE,FALSE,FALSE
,,lit,Scientists discovered [[a black hole in the system]] while observing the galaxy,,,TRUE,FALSE,FALSE
black sheep,a disgrace,fig,"Despite his successful siblings, John's unconventional career choice made him [[the black sheep in their midst]]",,,TRUE,FALSE,FALSE
,,lit,"Among the white ones, there was [[the black sheep in their midst]] grazing in the field",,,TRUE,FALSE,FALSE
blazing row,a very angry argument,fig,The couple next door [[had a blazing row]] over their finances,,,TRUE,FALSE,FALSE
,,lit,The firefighters [[had a blazing row]] of flames to extinguish,,,TRUE,FALSE,FALSE
blind as a bat,unconscious to something,fig,"Without his glasses, he's [[as blind as a bat]] and can't see anything",,,TRUE,FALSE,FALSE
,,lit,"The cave-dwelling creature was [[as blind as a bat]], relying on echolocation to navigate",,,TRUE,FALSE,FALSE
blow away,impress someone very much,fig,Their innovative product [[blew away the competition]] in the market,,,TRUE,FALSE,FALSE
,,lit,The strong gust of wind [[blew away the competition]] papers from the table,,,TRUE,FALSE,FALSE
blow cover,to reveal the true identity,fig,The undercover agent [[blew their cover]] by accidentally revealing their true identity,,,TRUE,FALSE,FALSE
,,lit,The strong wind [[blew their cover]] off the outdoor furniture,,,TRUE,FALSE,FALSE
blow his own horn,to talk about oneself or one's achievements especially in a way that shows pride or too much pride,fig,He never hesitates to [[blow his own horn]] about his accomplishments,,,TRUE,FALSE,FALSE
,,lit,"As a trumpet player, he would [[blow his own horn]] during practice",,,TRUE,FALSE,FALSE
blow your own trumpet,to say things that makes your own self or kin look good,fig,He was always [[blowing his own trumpet]] about his accomplishments,,,TRUE,FALSE,FALSE
,,lit,"During the parade, he was [[blowing his own trumpet]] as part of the marching band",,,TRUE,FALSE,FALSE
blue blood,a member of an upper-class family,fig,They were considered [[a blue blood family]] due to their aristocratic lineage,,,TRUE,FALSE,FALSE
,,lit,"In a bizarre science fiction world, they were [[a blue blood family]] with copper-based hemocyanin",,,TRUE,FALSE,FALSE
blue eyed boy,a person who is treated with special favor.,fig,"He was [[the blue-eyed boy]] of the company, always receiving praise and promotions",,,TRUE,FALSE,FALSE
,,lit,The child with striking azure irises was [[the blue-eyed boy]] in the family,,,TRUE,FALSE,FALSE
born yesterday,naive; inexperienced,fig,He was [[not born yesterday]] and could easily see through their lies,,,TRUE,FALSE,FALSE
,,lit,"Since today is her first birthday, she was [[not born yesterday]]",,,TRUE,FALSE,FALSE
bread and butter,to indicate what a person earns or earns for,fig,"Graphic design is [[their bread and butter]], as it's their main source of income",,,TRUE,FALSE,FALSE
,,lit,"On the table, there was [[their bread and butter]] ready for breakfast",,,TRUE,FALSE,FALSE
break a leg,good luck,fig,"Before her performance, we told her [[to break a leg on stage]]",在她表演之前，我们告诉她在舞台上[[好运]],,FALSE,FALSE,FALSE
,,lit,"During the play, the actor accidentally tripped and managed [[to break a leg on stage]]",在剧中，演员不小心摔了一跤，居然在舞台上[[摔断了腿]]。,,FALSE,FALSE,FALSE
break down,to stop working,fig,"Let me [[break down the situation]] for you, so you can understand the complexity",让我为你[[解析这个情况]]，这样你能理解他的复杂程度,,FALSE,TRUE,FALSE
,,lit,The firefighters had to [[break down the situation]] by removing debris after the collapse,消防员不得不在坍塌后移除碎片从而[[打破这个局面]],,FALSE,FALSE,FALSE
break the ice,"to do or say something that makes people feel more comfortable, especially at the start of a meeting or party",fig,We started [[breaking the ice together]] by playing a fun team-building game,我们开始玩有趣的团建游戏来[[破冰]],,FALSE,TRUE,FALSE
,,lit,"During the winter expedition, we were [[breaking the ice together]] to clear a path","在冬季探险中，我们一起[[破冰]]以清理一条通路。
",,FALSE,FALSE,FALSE
break the mould,to do something different from what is expected,fig,Her innovative ideas were [[breaking the mould]] in the industry,她的创新思想在行业中[[打破旧的模式]]。,,FALSE,FALSE,FALSE
,,lit,The sculptor was [[breaking the mould]] to reveal the finished statue,雕塑家[[打破了模具]]去展现出最后的雕塑,,FALSE,FALSE,FALSE
break up,end a romantic relationship with someone,fig,"After months of arguments, they [[decided to break up]] and end their relationship",在数月的争执之后，他们[[决定分手]]并且结束了他们的关系,,FALSE,TRUE,FALSE
,,lit,The construction workers [[decided to break up]] the concrete with a jackhammer,建筑工人决定通过电动铁[[锤破]]碎混凝土,,FALSE,FALSE,FALSE
bright spark,an intelligent and lively person (humorously),fig,"She was [[a bright spark]] in the team, always coming up with innovative ideas","她是队伍中[[智囊团]], 总是能想到创新的想法",,FALSE,FALSE,FALSE
,,lit,The firework display created [[a bright spark]] in the night sky,烟花表演在夜空中绽放出[[明亮的火花]],,FALSE,FALSE,FALSE
buckle down,make sure something stays in place,fig,"With the deadline approaching, we had [[to buckle down to work]] and finish the project",随着截止日期的临近，我们不得不开始[[努力工作]]，完成这个项目。,,FALSE,FALSE,FALSE
,,lit,The carpenter had [[to buckle down to work]] on the leather belt,,,TRUE,FALSE,FALSE
build bridges,to foster good relationships,fig,"As a mediator, my goal is [[to build bridges between them]] and resolve their conflicts",作为调解人，我的目标是在他们之间[[搭建桥梁]]，解决他们的冲突,,FALSE,TRUE,FALSE
,,lit,The construction company was hired [[to build bridges between them]] to connect the two islands,这家建筑公司被雇佣来在两岛之间[[建造桥梁]]以实现连接,,FALSE,FALSE,FALSE
building blocks,something that is a basic element (of the subject),fig,Hard work and dedication are [[the building blocks of success]],辛勤工作和奉献是[[成功的基石]]。,,FALSE,TRUE,FALSE
,,lit,The children used wooden cubes as [[the building blocks of success]] in their tower construction,孩子们使用木质方块作为他们塔型结构[[成功的基石]]。,,FALSE,FALSE,FALSE
bun in the oven,to be pregnant,fig,She excitedly announced that she [[has a bun in the oven]] and is expecting a baby,她激动的宣布她[[怀孕了]]，并且马上将有个宝宝,,FALSE,FALSE,FALSE
,,lit,The baker [[has a bun in the oven]] and it will be ready in a few minutes,烘培家把一个[[小面包放在到了炉子里]]。小面包几分钟后就可以出炉了,,FALSE,FALSE,FALSE
burn bridges,"remove someone's all options of retreat, act decisively",fig,"After the argument, she [[burned bridges with them]] and never spoke to them again",在争吵之后，她与他们[[断绝关系]]，再也没有和他们说过话。,,FALSE,FALSE,FALSE
,,lit,The vandals [[burned bridges with them]] as they escaped the village,破坏者们[[烧了它们之间的桥]]在他们逃离村庄的时候,,FALSE,FALSE,FALSE
burn fingers,to bear an unpleasant result of an action that has been taken in the past,fig,[[They burned their fingers]] by investing in a risky business,,,TRUE,FALSE,FALSE
,,lit,[[They burned their fingers]] while trying to grab a hot pan,,,TRUE,FALSE,FALSE
burn the candle at both ends,to exhaust someone's energies or resources by leading a hectic life.,fig,"Working two jobs and studying, she was [[burning the candle at both ends]]",,,TRUE,FALSE,FALSE
,,lit,"During the experiment, they were [[burning the candle at both ends]] to observe the melting rate",,,TRUE,FALSE,FALSE
bury head in the sand,hide from the truth,fig,They [[buried their heads in the sand]] when confronted with the company's financial problems,,,TRUE,FALSE,FALSE
,,lit,The ostriches [[buried their heads in the sand]] to search for food,,,TRUE,FALSE,FALSE
butter up,to flatter someone so as to get something in return from them,fig,He tried [[to butter up the boss]] by complimenting her outfit,,,TRUE,FALSE,FALSE
,,lit,It was her job [[to butter up the boss]]'s toast every morning,,,TRUE,FALSE,FALSE
call a spade a spade,this phrase means to say something the way it is,fig,[[She called a spade a spade]] when she confronted her friend about her dishonesty,,,TRUE,FALSE,FALSE
,,lit,"While playing cards, [[she called a spade a spade]] when she identified the suit correctly",,,TRUE,FALSE,FALSE
can of worms,"to get into something that is messy, has problems and is unwanted",fig,"By asking about his past, she inadvertently [[opened a can of worms]] in their conversation",,,TRUE,FALSE,FALSE
,,lit,The fisherman [[opened a can of worms]] to bait his hook,,,TRUE,FALSE,FALSE
card up sleeve,to have a secret advantage that is suddenly revealed to change the game,fig,"During the negotiation, he [[had a card up his sleeve]] that gave him an advantage",,,TRUE,FALSE,FALSE
,,lit,"As a magician, he cleverly [[had a card up his sleeve]] for his next trick",,,TRUE,FALSE,FALSE
carry the torch for,to have strong feelings for someone with whom you do not or cannot have a relationship,fig,"He's been [[carrying the torch for her]] since high school, but she never noticed",,,TRUE,FALSE,FALSE
,,lit,"During the relay race, he was [[carrying the torch for her]] until it was her turn to run",,,TRUE,FALSE,FALSE
cash in,to earn out of something in big amounts,fig,He decided to [[cash in on the opportunity]] and invest in the startup,,,TRUE,FALSE,FALSE
,,lit,"At the casino, she decided to [[cash in on the opportunity]] and exchange her chips for money",,,TRUE,FALSE,FALSE
castles in the air,thinking of some impossible task,fig,He spent his days [[building castles in the air]] instead of focusing on his job,,,TRUE,FALSE,FALSE
,,lit,The artist created a stunning installation of [[building castles in the air]] using lightweight materials,,,TRUE,FALSE,FALSE
catch napping,"surprise, take unawares.",fig,The surprise quiz [[caught him napping]] and he couldn't answer any questions,,,TRUE,FALSE,FALSE
,,lit,I walked into the room and [[caught him napping]] on the couch,,,TRUE,FALSE,FALSE
catch up,"to get to the same level, standard, or status as something or someone",fig,I need [[to catch up with her]] to discuss the latest news,,,TRUE,FALSE,FALSE
,,lit,I had to run faster [[to catch up with her]] during the race,,,TRUE,FALSE,FALSE
chapter and verse,verbatim; word for word details.,fig,"When asked about the new policy, she [[gave them chapter and verse]] on the company's regulations",,,TRUE,FALSE,FALSE
,,lit,The priest [[gave them chapter and verse]] from the Bible during the sermon,,,TRUE,FALSE,FALSE
child's play,an informal expression meaning something that is easy to do,fig,Solving the puzzle [[it was child's play]] for the experienced detective,,,TRUE,FALSE,FALSE
,,lit,The playground equipment [[it was child's play]] for the kids to enjoy,,,TRUE,FALSE,FALSE
chill wind,to encounter the problems or trouble,fig,"When the news of the layoffs arrived, [[a chill wind blew]] through the office",,,TRUE,FALSE,FALSE
,,lit,"As we walked through the forest, [[a chill wind blew]] and made us shiver",,,TRUE,FALSE,FALSE
chink in armour,a susceptible or vulnerable area.,fig,"After analyzing their strategy, we [[found a chink in their armour]] that we could exploit",,,TRUE,FALSE,FALSE
,,lit,"While examining the knight's suit, he [[found a chink in their armour]] that needed repair",,,TRUE,FALSE,FALSE
choke up,make a person become overemotional and speechless,fig,"Hearing the sad news, [[he started to choke up]] and could n't speak",,,TRUE,FALSE,FALSE
,,lit,"While eating too quickly, [[he started to choke up]] on a piece of food",,,TRUE,FALSE,FALSE
clamp down,suppress or prevent something in an oppressive or harsh manner,fig,The principal decided [[to clamp down on the situation]] by enforcing stricter rules,,,TRUE,FALSE,FALSE
,,lit,The mechanic used a tool [[to clamp down on the situation]] and secure the loose parts,,,TRUE,FALSE,FALSE
clean slate,to wipe the past out and begin afresh,fig,"After apologizing, they decided [[to start with a clean slate]] and rebuild their friendship",,,TRUE,FALSE,FALSE
,,lit,The artist decided [[to start with a clean slate]] by wiping off the chalkboard,,,TRUE,FALSE,FALSE
clean sweep,an irresistible victory,fig,The team [[made a clean sweep]] by winning all the matches in the tournament,,,TRUE,FALSE,FALSE
,,lit,The janitor [[made a clean sweep]] of the classroom floor,,,TRUE,FALSE,FALSE
clear the air,get rid of all doubts and negative feelings,fig,"After the argument, [[we cleared the air with her]] by discussing our feelings",,,TRUE,FALSE,FALSE
,,lit,[[We cleared the air with her]] by opening the windows to let the smoke out,,,TRUE,FALSE,FALSE
clear the decks,get ready for action.,fig,[[We cleared the decks for the event]] by finishing all our pending tasks,,,TRUE,FALSE,FALSE
,,lit,[[We cleared the decks for the event]] by removing all the furniture from the patio,,,TRUE,FALSE,FALSE
close call,a narrow escape from disaster,fig,He [[had a close call]] when he narrowly avoided a car accident,,,TRUE,FALSE,FALSE
,,lit,The two phones [[had a close call]] when they were placed side by side,,,TRUE,FALSE,FALSE
cloud on the horizon,"a problem or difficulty that is predictable, or seems likely to arise in the future",fig,"Despite the success of the project, there was [[a cloud on the horizon]] in the form of budget cuts",,,TRUE,FALSE,FALSE
,,lit,"As we looked out to sea, we noticed [[a cloud on the horizon]] signaling an approaching storm",,,TRUE,FALSE,FALSE
coast is clear,there is no danger in sight or that nobody can see you,fig,"After the security guard left, we knew [[the coast is clear]] to enter the building",,,TRUE,FALSE,FALSE
,,lit,"Looking through the binoculars, the sailor confirmed that [[the coast is clear]] of any obstacles",,,TRUE,FALSE,FALSE
coin money,make a great deal of money easily or very quickly.,fig,Their successful business venture had them [[coining money together]] in no time,,,TRUE,FALSE,FALSE
,,lit,"As mint workers, they were [[coining money together]] at the factory",,,TRUE,FALSE,FALSE
cold feet,loss of courage,fig,[[She got cold feet]] just before her big presentation,,,TRUE,FALSE,FALSE
,,lit,"After walking in the snow without proper shoes, [[she got cold feet]]",,,TRUE,FALSE,FALSE
cold turkey,in a unexpected and sudden way,fig,He quit smoking by [[going cold turkey]] without any assistance,,,TRUE,FALSE,FALSE
,,lit,"She was [[going cold turkey]] for her sandwich, but decided to add some cheese",,,TRUE,FALSE,FALSE
come across,to meet someone,fig,"While researching, I [[came across the old book]] that provided valuable information",,,TRUE,FALSE,FALSE
,,lit,"Walking through the library, I accidentally stepped on and [[came across the old book]] lying on the floor",,,TRUE,FALSE,FALSE
come clean,to make a disclosure,fig,"After hiding the truth for so long, he [[decided to come clean]] about his past",,,TRUE,FALSE,FALSE
,,lit,"After playing in the mud, the kids [[decided to come clean]] and took a bath",,,TRUE,FALSE,FALSE
come down with,to have (usually a disease),fig,He [[came down with something]] after being exposed to the cold weather,,,TRUE,FALSE,FALSE
,,lit,The kite [[came down with something]] tangled in its strings,,,TRUE,FALSE,FALSE
come full circle,return to an earlier position or decision.,fig,"After years of exploring different career paths, she [[came full circle]] and returned to her passion for teaching",,,TRUE,FALSE,FALSE
,,lit,The hiker [[came full circle]] after walking around the entire circumference of the lake,,,TRUE,FALSE,FALSE
come out swinging,be confrontational,fig,"After the criticism, [[he came out swinging]] with a strong rebuttal",,,TRUE,FALSE,FALSE
,,lit,"As soon as the boxing match started, [[he came out swinging]] at his opponent",,,TRUE,FALSE,FALSE
cook his goose,to spoil someone's chances of success,fig,"When he was caught cheating, his teacher [[cooked his goose]] by failing him",,,TRUE,FALSE,FALSE
,,lit,"For dinner, the chef [[cooked his goose]] with a delicious orange sauce",,,TRUE,FALSE,FALSE
cool heels,to wait or take rest,fig,They [[were cooling their heels]] in the waiting room before the interview,,,TRUE,FALSE,FALSE
,,lit,"After walking on hot sand, they [[were cooling their heels]] in the ocean water",,,TRUE,FALSE,FALSE
count chicken,make plans based on events that may or may not happen,fig,He [[was counting chickens before they hatch]] when he started planning his victory party,,,TRUE,FALSE,FALSE
,,lit,The farmer [[was counting chickens before they hatch]] by estimating the number of eggs that would become chicks,,,TRUE,FALSE,FALSE
crack the whip,make someone work harder by asserting power or authority,fig,The manager [[cracked the whip on the team]] to meet the deadline,,,TRUE,FALSE,FALSE
,,lit,The circus performer [[cracked the whip on the team]] of horses to start the show,,,TRUE,FALSE,FALSE
cross swords,to fight with another person physically or verbally.,fig,"During the heated debate, she [[crossed swords with him]] over their differing opinions",,,TRUE,FALSE,FALSE
,,lit,"At the fencing tournament, they [[crossed swords with him]] in a thrilling match",,,TRUE,FALSE,FALSE
cross the bridge,to delay worrying about something that might not happen anyway,fig,They [[crossed the bridge together]] when they decided to face their problems as a team,当他们决定作为一个团队共同面对问题时，他们就是[[共进退]],,FALSE,FALSE,TRUE
,,lit,The two friends [[crossed the bridge together]] while enjoying the scenic view,两个朋友[[一起过桥]]欣赏美景。,,FALSE,FALSE,FALSE
cross the line,behave in a way that is not acceptable,fig,[[He crossed the line with her]] when he made that inappropriate comment,他在这些不合适地评论时就[[过界了]]。,,FALSE,FALSE,FALSE
,,lit,"During the race, [[he crossed the line with her]] as they finished together",这个比赛冲刺时，[[他和她一起撞线了]]。,,FALSE,FALSE,FALSE
crush,feel love-sick for someone.,fig,She couldn't help but [[have a crush]] on the charming new coworker,她不由自主地[[喜欢上了]]她的同事。,,FALSE,FALSE,FALSE
,,lit,The machine was designed to [[have a crush]] on the aluminum cans for recycling,这台机器会把回收的铝皮瓶子[[压碎]]。,,FALSE,FALSE,TRUE
cry over spilt milk,to be upset about things that have already been done,fig,There's no point in [[crying over spilt milk]] now that the deadline has passed,现在截止日期已经过去了，就没必要[[为过去的事生气了]]。,,FALSE,FALSE,FALSE
,,lit,The toddler was [[crying over spilt milk]] on the kitchen floor,小孩[[把牛奶撒]]到地上就[[哭了]]。,,FALSE,FALSE,FALSE
cup of tea,to like something,fig,"Skydiving is [[not my cup of tea]], I prefer calmer activities",[[我不喜欢]]跳伞，我更喜欢更轻松的活动。,,FALSE,FALSE,FALSE
,,lit,"This green tea is [[not my cup of tea]], I ordered black tea",[[我不喜欢]]绿茶，我点了红茶。,,FALSE,FALSE,FALSE
cut and dried,ready-made,fig,"With her impressive qualifications, it was [[a cut and dried decision]] to hire her",她各方面都很不错，雇佣她是[[显而易见的决定]]。,,FALSE,FALSE,FALSE
,,lit,The process of making fruit leather involves [[a cut and dried decision]] with the fruit,做水果皮的过程中需要[[一个切和晾干的决定]]。,,FALSE,FALSE,FALSE
cut coat according to cloth,"adapt to one's circumstances, make sure one's plans are appropriate to one's resources.",fig,They [[cut their coat according to their cloth]] by living within their means,他们[[量入为出]]。,,FALSE,FALSE,FALSE
,,lit,The tailor [[cut their coat according to their cloth]] to avoid wasting fabric,裁缝[[按照布料来做大衣]]，以减少浪费。,,FALSE,FALSE,FALSE
cut corners,"economise on time, money, materials or effort, perhaps unwisely",fig,"To save time and money, they [[cut corners on the project]] by using cheaper materials",为了省时省钱，他们用便宜的材料[[投机取巧]],,FALSE,FALSE,FALSE
,,lit,The carpenter [[cut corners on the project]] to create a rounded shape,木匠[[在项目上砍掉了边角]]，做了一个圆形。,,FALSE,FALSE,TRUE
cut the cord,to end a connection with someone,fig,He decided to [[cut the cord with her]] and end their toxic relationship,他决定[[结束他和她之间]]这种有害的[[关系]]。,,FALSE,FALSE,FALSE
,,lit,The nurse [[cut the cord with her]] after the baby was born,护士在孩子出生后[[和她一起剪断了脐带]]。,,FALSE,FALSE,FALSE
cut the mustard,to succeed,fig,"Despite his efforts, he [[couldn't cut the mustard]] in the competitive sales environment",尽管他努力了，但还是[[无法]]在这么激烈的环境中[[成功]]。,,FALSE,FALSE,FALSE
,,lit,"With a dull knife, she [[couldn't cut the mustard]] for her sandwich",她[[无法]]用这么钝的刀给她的三明治[[切芥末]]。,,FALSE,FALSE,FALSE
cut your own throat,to do something that will be the cause of your own failure or ruin your chances in the future,fig,"By revealing company secrets, he [[cut his own throat]] and ruined his career",因为泄露公司机密，他[[搬起石头砸了自己的脚]]，毁了事业。,,FALSE,FALSE,FALSE
,,lit,"While shaving, he accidentally [[cut his own throat]] with the razor",他刮胡子时，不小心用刮胡刀[[切到了自己的喉咙]]。,,FALSE,FALSE,FALSE
dance to tune,to do what someone else forces you to do,fig,He always [[danced to the tune]] of his boss's demands,他对老板的要求[[言听计从]]。,,FALSE,FALSE,FALSE
,,lit,"At the party, they [[danced to the tune]] of their favorite song",在舞会上，他们[[随着]]他们最喜欢的歌曲的[[曲调起舞]],,FALSE,FALSE,FALSE
dancing on their grave,outlive or outlast someone and celebrate their demise,fig,He was so happy about his rival's failure that he was practically [[dancing on their grave]],他的对手失败了，他高兴得[[眉飞色舞]],,FALSE,FALSE,FALSE
,,lit,The disrespectful teenagers were caught [[dancing on their grave]] in the cemetery,这些十几岁的小孩在公墓的[[墓地上跳舞]]，被抓住了。,,FALSE,FALSE,FALSE
dead duck,a project or scheme which has been abandoned or is certain to fail,fig,"Without any support, he was [[a dead duck in the situation]] and couldn't succeed",没有了支持，他[[无能为力]]，不可能成功,,FALSE,FALSE,FALSE
,,lit,The hunter shot down [[a dead duck in the situation]] and retrieved it,,,TRUE,FALSE,TRUE
dead in the water,unable to produce movement,fig,The project was [[found it dead in the water]] after the funding was cut,资金没有后，这个项目就[[停滞了]]。,,FALSE,FALSE,FALSE
,,lit,The fisherman [[found it dead in the water]] while he was out on the lake,渔民在湖里[[发现它死在水里]]。,,FALSE,FALSE,FALSE
deep down,felt strongly and often hidden from other people,fig,He knew [[deep down in the ocean]] of his heart that he had made the right decision,他[[在内心深处]]知道他做了正确的决定,,FALSE,FALSE,FALSE
,,lit,The divers explored the shipwreck [[deep down in the ocean]],潜水员[[在深海]]检查沉船,,FALSE,FALSE,FALSE
deliver the goods,do what is required,fig,The new employee [[delivered the goods on time]] by meeting all the project deadlines,新雇员[[准时]]在截止日期前[[完成了工作]]。,,FALSE,FALSE,FALSE
,,lit,The courier [[delivered the goods on time]] to the customer's doorstep,快递员[[把东西准时送到]]顾客门口。,,FALSE,FALSE,FALSE
die in harness,to expire while working,fig,"The dedicated employee [[died in harness]], working tirelessly until the end",这名勤劳的雇员[[在工作时去世]]，一直工作到死。,,FALSE,FALSE,FALSE
,,lit,The poor horse [[died in harness]] while pulling the heavy load,这匹马在拉重物时[[死了]]。,,FALSE,FALSE,FALSE
dig one's own grave,"to do something that has negative consequences for you, even though these consequences can be easily seen.",fig,"By spreading false rumors about the boss, he [[was digging his own grave]] at work",他传播老板的谣言，[[是自掘坟墓]],,FALSE,TRUE,FALSE
,,lit,"As a cemetery worker, he [[was digging his own grave]] to prepare for his eventual burial",作为一名墓地的工人，他为自己未来的葬礼[[挖坟]]。,,FALSE,FALSE,FALSE
do the trick,successfully achieve a result,fig,"Adding a little more salt to the soup, [[that should do the trick]]",在汤里加点盐，[[就可以了]],,FALSE,FALSE,FALSE
,,lit,"Performing a magic act, the magician said '[[that should do the trick]]' as he pulled a rabbit from his hat",表演魔术师，魔术师一边说[[这就来了]]，一边从帽子里拿出一只兔子。,,FALSE,FALSE,FALSE
dodge a bullet,to narrowly avoid a very serious problem or a disaster,fig,"When the company went bankrupt, I realized I [[dodged a bullet there]] by not investing",公司破产时，我才发现我[[逃过一劫]]。,,FALSE,FALSE,FALSE
,,lit,"During the paintball game, he [[dodged a bullet there]] by quickly ducking behind a barrier",玩彩蛋游戏时，他为了[[躲子弹]]，快速跑到堡垒后。,,FALSE,FALSE,FALSE
does exactly what it says on the tin,someone or something is exactly as they seem,fig,The new software [[does exactly what it says on the tin]] and is very user-friendly,这个软件[[确实名副其实]]，对用户很友好。,,FALSE,FALSE,FALSE
,,lit,The paint [[does exactly what it says on the tin]] and dries in just 30 minutes,这个油漆[[确实如锡盒上说的]]，三十分钟就干了。,,FALSE,FALSE,FALSE
double-edged sword,something that could either help you or hurt you,fig,"Having a high-profile job can be [[a double-edged sword in this situation]], as it brings both prestige and stress",有一个显眼的工作在这种情况下是[[把双刃剑]]， 带来荣誉，也带了压力。,,FALSE,TRUE,FALSE
,,lit,The knight wielded [[a double-edged sword in this situation]] to defend himself against multiple attackers,这个骑士用[[双刃剑]]来抵挡多个袭击者,,FALSE,FALSE,FALSE
down to earth,"decent, simple, realistic",fig,"Despite her fame, she remained [[a down-to-earth person]] who was easy to talk to",虽然她很有名，但她还是[[很接地气]]，很容易交流。,,FALSE,FALSE,FALSE
,,lit,"The astronaut, once back from space, became [[a down-to-earth person]] again",宇航员从太空回来后，又变成了[[接地气的人]]。,,FALSE,FALSE,TRUE
draw a blank,to get no response from someone,fig,"When asked about the details of the project, he [[was drawing a blank]]",被问到这个项目的细节，他[[脑子一片空白]]。,,FALSE,FALSE,FALSE
,,lit,The artist [[was drawing a blank]] canvas to prepare for her next masterpiece,这个艺术家[[拿出一张空白的画布]]，准备下一个精品。,,FALSE,FALSE,FALSE
drive a wedge between,to damage the good relationship that two people or groups of people have,fig,The disagreement started [[to drive a wedge between them]] and their friendship,,,TRUE,FALSE,FALSE
,,lit,The lumberjack used a mallet [[to drive a wedge between them]] and split the log,,,TRUE,FALSE,FALSE
drive up the wall,to make someone angry or irritated,fig,His constant humming is [[driving me up the wall]],,,TRUE,FALSE,FALSE
,,lit,The remote-controlled car was [[driving me up the wall]] as it climbed vertically,,,TRUE,FALSE,FALSE
drop a bombshell,"make an unexpected, startling or disturbing announcement",fig,The CEO [[dropped a bombshell during the meeting]] when he announced the company's bankruptcy,,,TRUE,FALSE,FALSE
,,lit,The clumsy actor accidentally [[dropped a bombshell during the meeting]] while filming a war scene,,,TRUE,FALSE,FALSE
drop by,an informal visit,fig,I'll [[drop by the store]] to see if they have any new books,,,TRUE,FALSE,FALSE
,,lit,The clumsy customer accidentally let a jar [[drop by the store]] entrance,,,TRUE,FALSE,FALSE
eat him alive,to criticize someone severely because you are angry with them,fig,His lack of preparation will [[eat him alive in the competition]] against more experienced opponents,,,TRUE,FALSE,FALSE
,,lit,The carnivorous insects would [[eat him alive in the competition]] if he didn't wear protective gear,,,TRUE,FALSE,FALSE
elephant in the room,"a difficult, controversial, or obvious problem that no one wants to talk about or mention because the subject is problematic, uncomfortable, or awkward",fig,"During the family meeting, it was time [[to address the elephant in the room]] and discuss the ongoing conflict",,,TRUE,FALSE,FALSE
,,lit,"At the wildlife conservation conference, the speaker decided [[to address the elephant in the room]] and talk about habitat preservation",,,TRUE,FALSE,FALSE
end of story,there is  nothing more to add to the matter under discussion,fig,"I told him I wasn't interested, and [[that's the end of the story]]",,,TRUE,FALSE,FALSE
,,lit,"She closed the book and said, '[[that's the end of the story]]'",,,TRUE,FALSE,FALSE
every nook and cranny,to look for something everywhere,fig,"To find the perfect gift, [[they searched every nook and cranny]] of the shopping mall",,,TRUE,FALSE,FALSE
,,lit,"During the deep cleaning, [[they searched every nook and cranny]] of the house for dust and dirt",,,TRUE,FALSE,FALSE
everything but the kitchen sink,almost everything that one can think of,fig,"For our camping trip, we [[packed everything but the kitchen sink]] to be prepared",,,TRUE,FALSE,FALSE
,,lit,"While moving, they [[packed everything but the kitchen sink]], which was left for the new owners",,,TRUE,FALSE,FALSE
face the music,receive punishment,fig,"After making a mistake at work, [[they faced the music together]] and accepted the consequences",,,TRUE,FALSE,FALSE
,,lit,"As the orchestra began to play, [[they faced the music together]] and enjoyed the performance",,,TRUE,FALSE,FALSE
fall at first hurdle,to fail to overcome the first difficulty encountered,fig,The new employee [[fell at the first hurdle]] when he failed to complete the initial task,,,TRUE,FALSE,FALSE
,,lit,The inexperienced horse rider [[fell at the first hurdle]] during the race,,,TRUE,FALSE,FALSE
fall between the cracks,be ignored or unobserved,fig,His request for a promotion [[fell between the cracks]] due to the company's restructuring,,,TRUE,FALSE,FALSE
